name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Kingston KVR1333D3LQ8R9S/8G 8 GB,15677.000000000002,"[3, 1333]","[1, 8]",19.596,Green,13.503,9.0
Kingston KVR1333D3Q8R9S/8G 8 GB,3899.0,"[3, 1333]","[1, 8]",4.874,Green,13.503,9.0
Kingston KVR1333D3S4R9S/4G 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Kingston KVR13E9/4I 4 GB,2899.0,"[3, 1333]","[1, 4]",7.247,Green,13.503,9.0
Kingston KVR13E9K2/16I 16 GB,,"[3, 1333]","[2, 8]",,Green,13.503,9.0
Kingston KVR13E9K3/24I 24 GB,,"[3, 1333]","[3, 8]",,Green,13.503,9.0
Kingston KVR13LE9/8 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Kingston KVR13LE9S8/4 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Kingston KVR13LE9S8/4EF 4 GB,2899.0,"[3, 1333]","[1, 4]",7.247,Green,13.503,9.0
Kingston KVR13LL9Q4/32I 32 GB,,"[3, 1333]","[1, 32]",,White,13.503,9.0
Kingston KVR13LR9D4/16 16 GB,7373.0,"[3, 1333]","[1, 16]",4.608,Green,13.503,9.0
Kingston KVR13LR9D4/16HA 16 GB,7298.0,"[3, 1333]","[1, 16]",4.561,Green,13.503,9.0
Kingston KVR13LR9D4/16I 16 GB,5486.0,"[3, 1333]","[1, 16]",3.429,Green,13.503,9.0
Kingston KVR13LR9D4/8HE 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Kingston KVR13LR9D4/8I 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Kingston KVR13LR9D4K3/48I 48 GB,,"[3, 1333]","[3, 16]",,Green,13.503,9.0
Kingston KVR13LR9D4K4/64I 64 GB,,"[3, 1333]","[4, 16]",,Green,13.503,9.0
Kingston KVR13LR9D8/8 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Kingston KVR13LR9D8/8EF 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Kingston KVR13LR9D8K3/12 12 GB,,"[3, 1333]","[3, 4]",,Green,13.503,9.0
Kingston KVR13LR9D8K4/16 16 GB,,"[3, 1333]","[4, 4]",,Green,13.503,9.0
Kingston KVR13LR9Q8/16 16 GB,,"[3, 1333]","[1, 16]",,Green,13.503,9.0
Kingston KVR13LR9Q8/16EF 16 GB,,"[3, 1333]","[1, 16]",,Green,13.503,9.0
Kingston KVR13LR9S4/4 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Kingston KVR13LR9S4/8 8 GB,2899.0,"[3, 1333]","[1, 8]",3.624,Green,13.503,9.0
Kingston KVR13LR9S4/8HA 8 GB,2899.0,"[3, 1333]","[1, 8]",3.624,Green,13.503,9.0
Kingston KVR13LR9S4K4/16 16 GB,,"[3, 1333]","[4, 4]",,Green,13.503,9.0
Kingston KVR13LR9S4L/8 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Kingston KVR13LR9S8/2 2 GB,,"[3, 1333]","[1, 2]",,Green,13.503,9.0
Kingston KVR13LR9S8/4 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Kingston KVR13LR9S8/4EF 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Kingston KVR13LR9S8K4/8 8 GB,,"[3, 1333]","[4, 2]",,Green,13.503,9.0
Kingston KVR13LSE9S8/4 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Kingston KVR13R9D4/16I 16 GB,4499.0,"[3, 1333]","[1, 16]",2.812,Green,13.503,9.0
Kingston KVR13R9D4/8I 8 GB,4484.0,"[3, 1333]","[1, 8]",5.605,Green,13.503,9.0
Kingston KVR13R9D4K2/32 32 GB,,"[3, 1333]","[2, 16]",,Green,13.503,9.0
Kingston KVR13R9D4K2/32I 32 GB,,"[3, 1333]","[2, 16]",,Green,13.503,9.0
Kingston KVR13R9D4K3/48 48 GB,17999.0,"[3, 1333]","[3, 16]",3.75,Green,13.503,9.0
Kingston KVR13R9D4K3/48I 48 GB,18999.0,"[3, 1333]","[3, 16]",3.958,Green,13.503,9.0
Kingston KVR13R9D8/8 8 GB,5981.0,"[3, 1333]","[1, 8]",7.476,Green,13.503,9.0
Kingston KVR13R9S4/4I 4 GB,1897.0,"[3, 1333]","[1, 4]",4.742,Green,13.503,9.0
Kingston KVR13R9S4L/8 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Kingston KVR16E11/2 2 GB,,"[3, 1600]","[1, 2]",,Green,13.75,11.0
Kingston KVR16E11/8EF 8 GB,,"[3, 1600]","[1, 8]",,Green,13.75,11.0
Kingston KVR16E11K3/24 24 GB,,"[3, 1600]","[3, 8]",,Green,13.75,11.0
Kingston KVR16E11K4/32I 32 GB,,"[3, 1600]","[4, 8]",,Green,13.75,11.0
Kingston KVR16E11S8/4EF 4 GB,,"[3, 1600]","[1, 4]",,Green,13.75,11.0
Kingston KVR16LE11/8EF 8 GB,,"[3, 1600]","[1, 8]",,Green,13.75,11.0
Kingston KVR16LE11L/4 4 GB,,"[3, 1600]","[1, 4]",,Green,13.75,11.0
Mushkin Proline 8 GB,,"[3, 1066]","[1, 8]",,Silver,13.133,7.0
Mushkin Proline 8 GB,2085.0,"[3, 1333]","[1, 8]",2.606,Silver,13.503,9.0
Mushkin Proline 16 GB,,"[3, 1066]","[1, 16]",,Green,13.133,7.0
Mushkin Proline 16 GB,2868.0,"[3, 1333]","[1, 16]",1.792,Green,13.503,9.0
Mushkin Proline 16 GB,2895.0,"[3, 1333]","[1, 16]",1.809,Blue,13.503,9.0
Mushkin Proline 16 GB,,"[3, 1600]","[1, 16]",,Green,13.75,11.0
Mushkin Proline 32 GB,,"[3, 1066]","[1, 32]",,Green,13.133,7.0
Mushkin Proline 4 GB,,"[3, 1866]","[1, 4]",,Green,13.934,13.0
Crucial CT2K4G3ERSLD81339 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
Crucial CT2K4G3ERVLD81339 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
Crucial CT2K8G3ERSLD41339 16 GB,,"[3, 1333]","[2, 8]",,Green,13.503,9.0
Crucial CT2K8G3ERSLD81339 16 GB,,"[3, 1333]","[2, 8]",,Green,13.503,9.0
Crucial CT2KIT25672BD1339 4 GB,,"[3, 1333]","[2, 2]",,Green,13.503,9.0
Crucial CT2KIT51272BD1339 8 GB,,"[3, 1333]","[2, 4]",,Green,13.503,9.0
Crucial CT3K16G3ERSLD41339 48 GB,,"[3, 1333]","[3, 16]",,Green,13.503,9.0
Crucial CT3K2G3ERSLD81339 6 GB,,"[3, 1333]","[3, 2]",,Green,13.503,9.0
Crucial CT3K4G3ERSLD81339 12 GB,,"[3, 1333]","[3, 4]",,Green,13.503,9.0
Crucial CT3K4G3ERVLD81339 12 GB,,"[3, 1333]","[3, 4]",,Green,13.503,9.0
Crucial CT3KIT51272BD1339 12 GB,,"[3, 1333]","[3, 4]",,Green,13.503,9.0
Crucial CT4G3ERSLD81339 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Crucial CT4G3ERVLD81339 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Crucial CT51272BD1339 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Crucial CT51272BV1339 4 GB,,"[3, 1333]","[1, 4]",,Green,13.503,9.0
Crucial CT8G3ERSLD81339 8 GB,,"[3, 1333]","[1, 8]",,Green,13.503,9.0
Crucial CT8G4RFD8213 8 GB,,"[4, 2133]","[1, 8]",,Black / Green,14.065,15.0
Mushkin Stealth 4 GB,2599.0,"[3, 1600]","[1, 4]",6.497,Black / Yellow,11.25,9.0
Mushkin Stealth 8 GB,,"[3, 1600]","[1, 8]",,Black / Yellow,11.25,9.0
Avexir Raiden 16 GB,,"[3, 1600]","[2, 8]",,Black / Blue,12.5,10.0
Avexir Core 4 GB,,"[3, 1600]","[1, 4]",,Black / Red,13.75,11.0
Avexir Core 4 GB,,"[3, 1600]","[1, 4]",,Black / Blue,13.75,11.0
Avexir Core 8 GB,,"[3, 1600]","[1, 8]",,Black / Red,13.75,11.0
Avexir Core 16 GB,,"[3, 1600]","[2, 8]",,Black / Blue,13.75,11.0
Avexir Raiden 8 GB,,"[3, 2133]","[2, 4]",,White / Blue,8.439,9.0
Avexir Raiden 16 GB,,"[3, 2133]","[2, 8]",,White / Blue,8.439,9.0
Avexir Core 8 GB,,"[3, 2400]","[2, 4]",,Black / Blue,9.167,11.0
Avexir Core 8 GB,,"[3, 2400]","[2, 4]",,Black / Red,9.167,11.0
Avexir Core 8 GB,,"[3, 2400]","[2, 4]",,Black / White,9.167,11.0
Avexir Core 16 GB,,"[3, 2400]","[2, 8]",,Black / Blue,9.167,11.0
Avexir Core 16 GB,,"[3, 2400]","[2, 8]",,Black / Red,9.167,11.0
Avexir Core 16 GB,,"[3, 2400]","[2, 8]",,Black / White,9.167,11.0
Avexir Core 16 GB,,"[4, 2666]","[4, 4]",,Black / Red,11.253,15.0
Avexir Core 32 GB,,"[4, 2666]","[4, 8]",,Black / Red,11.253,15.0
Avexir Core 8 GB,,"[3, 1600]","[1, 8]",,Black / Blue,13.75,11.0
Corsair Vengeance LPX 16 GB,,"[4, 2400]","[4, 4]",,Blue,12.5,15.0
Avexir Core 16 GB,,"[3, 2133]","[2, 8]",,Black / Blue,10.314,11.0
Avexir Raiden 8 GB,,"[3, 1600]","[2, 4]",,White / Blue,11.25,9.0
Avexir Core 16 GB,,"[3, 1600]","[2, 8]",,Black / Red,12.5,10.0
Avexir Core 8 GB,,"[3, 1866]","[2, 4]",,Black / Red,9.646,9.0
Avexir Core 16 GB,,"[3, 1866]","[2, 8]",,Black / Blue,9.646,9.0
Avexir Core 16 GB,,"[3, 1866]","[2, 8]",,Black / Red,9.646,9.0
Avexir Core 8 GB,,"[3, 2133]","[2, 4]",,Black / Red,10.314,11.0
Avexir Core 16 GB,,"[3, 2133]","[2, 8]",,Black / Red,10.314,11.0
Avexir Blitz 8 GB,,"[3, 2400]","[2, 4]",,Green / Silver,8.333,10.0
Avexir Blitz 8 GB,,"[3, 2400]","[2, 4]",,Black / White,8.333,10.0
Avexir Blitz 8 GB,,"[3, 1600]","[2, 4]",,Black / Red,11.25,9.0
Avexir Blitz 16 GB,,"[3, 1600]","[2, 8]",,Black / Red,11.25,9.0
Avexir Blitz 1.1 8 GB,,"[3, 1866]","[2, 4]",,Black / Red,11.79,11.0
Avexir Blitz 1.1 8 GB,,"[3, 2933]","[2, 4]",,Black / Red,8.183,12.0
Kingston D1G72L131 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
Kingston KTH-PL421LQ/32G 32 GB,,"[4, 2133]","[1, 32]",,Black / Green,14.065,15.0
Kingston KVR16R11S8K4/16 16 GB,,"[3, 1600]","[4, 4]",,Black / Green,13.75,11.0
ADATA Premier 16 GB,,"[3, 1600]","[2, 8]",,Black / Green,13.75,11.0
ADATA AX4U3200W4G16-QGZ 16 GB,,"[4, 3200]","[4, 4]",,Gold,10.0,16.0
Kingston HX318LS11IB/4 4 GB,,"[3, 1866]","[1, 4]",,Black / White,11.79,11.0
Kingston HX318LS11IB/8 8 GB,,"[3, 1866]","[1, 8]",,Black / White,11.79,11.0
Kingston HX318LS11IBK2/16 16 GB,,"[3, 1866]","[2, 8]",,Black / White,11.79,11.0
Kingston HX318LS11IBK2/8 8 GB,,"[3, 1866]","[2, 4]",,Black / White,11.79,11.0
Kingston HyperX Predator 32 GB,,"[4, 2133]","[4, 8]",,Black,12.189,13.0
Kingston HX424C12PBK4/32 32 GB,,"[4, 2400]","[4, 8]",,Black,10.0,12.0
Kingston HX428C14PBK4/32 32 GB,,"[4, 2800]","[4, 8]",,Black,10.0,14.0
Kingston HyperX Predator 64 GB,,"[4, 2800]","[8, 8]",,Black,10.0,14.0
Kingston HX430C15PBK4/32 32 GB,,"[4, 3000]","[4, 8]",,Black,10.0,15.0
TEAMGROUP Dark 8 GB,,"[3, 1600]","[1, 8]",,Red,11.25,9.0
TEAMGROUP Dark 8 GB,,"[3, 1600]","[2, 4]",,Red,11.25,9.0
TEAMGROUP Vulcan 16 GB,,"[3, 1600]","[2, 8]",,Orange,12.5,10.0
TEAMGROUP Vulcan 8 GB,,"[3, 1600]","[2, 4]",,Orange,11.25,9.0
TEAMGROUP Vulcan 16 GB,,"[3, 1600]","[2, 8]",,Red,11.25,9.0
TEAMGROUP Vulcan 16 GB,,"[3, 1600]","[2, 8]",,Yellow,12.5,10.0
TEAMGROUP Vulcan 8 GB,,"[3, 1600]","[2, 4]",,Yellow,11.25,9.0
GeIL Super Luce 16 GB,,"[4, 3000]","[4, 4]",,Black / Blue,10.667,16.0
GeIL Super Luce 16 GB,,"[4, 3000]","[4, 4]",,Black / Red,10.667,16.0
GeIL Super Luce 16 GB,,"[4, 3000]","[4, 4]",,Black / White,10.667,16.0
Avexir Blitz1.1 8 GB,,"[3, 2133]","[2, 4]",,Black / Yellow,8.439,9.0
Avexir Blitz1.1 16 GB,,"[3, 2133]","[2, 8]",,Black / Yellow,8.439,9.0
Avexir Blitz1.1 8 GB,,"[3, 1866]","[2, 4]",,Black / Red,9.646,9.0
Avexir Blitz1.1 8 GB,,"[3, 1866]","[2, 4]",,Black / Yellow,9.646,9.0
Avexir Blitz1.1 16 GB,,"[3, 1866]","[2, 8]",,Black / Red,9.646,9.0
Avexir Blitz1.1 16 GB,,"[3, 1866]","[2, 8]",,Black / Yellow,9.646,9.0
Avexir Blitz 1.1 16 GB,,"[3, 1866]","[2, 8]",,Black / Red,11.79,11.0
G.Skill Ripjaws 16 GB,,"[4, 3400]","[4, 4]",,Black,9.412,16.0
EVGA Superclocked 16 GB,,"[4, 2666]","[4, 4]",,Black,12.003,16.0
EVGA SSC 16 GB,,"[4, 2800]","[4, 4]",,Black,11.429,16.0
EVGA Superclocked 8 GB,,"[3, 1866]","[2, 4]",,Black,9.646,9.0
EVGA SSC 8 GB,,"[3, 2133]","[2, 4]",,Black,10.314,11.0
EVGA SSC 8 GB,,"[3, 2400]","[2, 4]",,Black,9.167,11.0
EVGA SSC 16 GB,,"[3, 2133]","[2, 8]",,Black,10.314,11.0
Patriot Viper 4 GB,,"[3, 1866]","[1, 4]",,Black / Green,9.646,9.0
Corsair CM3X8GSDKIT1066 8 GB,,"[3, 1066]","[2, 4]",,Black / Green,16.886,9.0
Corsair Dominator Platinum 16 GB,,"[4, 2133]","[4, 4]",,Black / Silver,14.065,15.0
Corsair Vengeance LPX 16 GB,,"[4, 3200]","[4, 4]",,Black / Yellow,9.375,15.0
Corsair Vengeance LPX 16 GB,,"[4, 3200]","[4, 4]",,Black / Yellow,9.375,15.0
Corsair Vengeance LPX 64 GB,,"[4, 2666]","[8, 8]",,Black / Yellow,11.253,15.0
GeIL Super Luce 16 GB,,"[4, 3000]","[4, 4]",,White / Blue,10.667,16.0
GeIL Super Luce 16 GB,,"[4, 3400]","[4, 4]",,White / Blue,9.412,16.0
GeIL Super Luce 16 GB,,"[4, 3000]","[4, 4]",,White / Red,10.667,16.0
GeIL Super Luce 16 GB,,"[4, 3400]","[4, 4]",,White / Red,9.412,16.0
GeIL Super Luce 16 GB,,"[4, 3000]","[4, 4]",,White,10.667,16.0
GeIL Super Luce 16 GB,,"[4, 3400]","[4, 4]",,White,9.412,16.0
Corsair CMV2GX3M1C1600C11 2 GB,,"[3, 1600]","[1, 2]",,Black / Green,13.75,11.0
Kingston KTD-PE421LQ/32G 32 GB,,"[4, 2133]","[1, 32]",,Black / Green,14.065,15.0
Kingston KVR16LR11S8/4HB 4 GB,6598.0,"[3, 1600]","[1, 4]",16.495,Black / Green,13.75,11.0
Kingston KVR16LSE11/4HB 4 GB,,"[3, 1600]","[1, 4]",,Black / Green,13.75,11.0
Kingston KVR16LSE11/8HB 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
Kingston KVR16R11S8/4HB 4 GB,3999.0,"[3, 1600]","[1, 4]",9.998,Black / Green,13.75,11.0
Patriot Viper 8 GB,,"[3, 2400]","[2, 4]",,Black,8.333,10.0
Corsair Dominator Platinum 128 GB,,"[4, 2400]","[8, 16]",,Black / Silver,12.5,15.0
Mushkin Blackline 8 GB,,"[3, 2666]","[2, 4]",,Black / Green,9.002,12.0
Crucial Ballistix Sport 8 GB,,"[3, 1866]","[2, 4]",,Blue / Silver,10.718,10.0
Crucial CT25664BA160BA 2 GB,,"[3, 1600]","[1, 2]",,Black / Green,13.75,11.0
Crucial CT4K8G4RFD8213 32 GB,,"[4, 2133]","[4, 8]",,Black / Green,14.065,15.0
Crucial BLT2KIT4G3D1608DT1TX0 8 GB,,"[3, 1600]","[2, 4]",,Black / Yellow,10.0,8.0
Corsair Dominator Platinum 128 GB,,"[4, 2666]","[8, 16]",,Black / Silver,11.253,15.0
Corsair Dominator Platinum 128 GB,,"[4, 2800]","[8, 16]",,Black / Silver,10.714,15.0
Crucial Ballistix Sport 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,11.25,9.0
Crucial CT4G3ERVLD8160B 4 GB,,"[3, 1600]","[1, 4]",,Black / Green,13.75,11.0
GeIL Super Luce 16 GB,,"[4, 3000]","[4, 4]",,Black / Blue,10.667,16.0
G.Skill Ripjaws 4 32 GB,,"[4, 3000]","[4, 8]",,Blue,10.0,15.0
Kingston D4G72M152Q 32 GB,,"[4, 2133]","[1, 32]",,Black / Green,14.065,15.0
Kingston HX321LS11IB2/8 8 GB,,"[3, 2133]","[1, 8]",,Black / Silver,10.314,11.0
Kingston KTM-SX421LQ/32G 32 GB,,"[4, 2133]","[1, 32]",,Black / Green,14.065,15.0
Kingston KVR16LE11K3/24I 24 GB,,"[3, 1600]","[3, 8]",,Black / Green,13.75,11.0
Kingston KVR16LE11K4/32 32 GB,,"[3, 1600]","[4, 8]",,Black / Green,13.75,11.0
Kingston KVR16R11D8/8HB 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,13.75,11.0
Mushkin ECO2 4 GB,,"[3, 1600]","[1, 4]",,Black / Silver,11.25,9.0
Mushkin ECO2 32 GB,,"[3, 1600]","[4, 8]",,Black / Silver,11.25,9.0
Mushkin ECO2 8 GB,,"[3, 1600]","[2, 4]",,Black / Silver,11.25,9.0
Toshiba PA5104U-1M4G 4 GB,,"[3, 1600]","[1, 4]",,Black / Blue,13.75,11.0
Avexir Notebook 4 GB,,"[3, 1600]","[1, 4]",,Black / Green,11.25,9.0
Avexir Notebook 8 GB,,"[3, 1600]","[1, 8]",,Black / Green,11.25,9.0
Avexir Notebook 4 GB,,"[3, 2133]","[1, 4]",,Black / Green,10.314,11.0
Avexir Notebook 8 GB,,"[3, 2133]","[1, 8]",,Black / Green,10.314,11.0
Avexir Blitz1.1 8 GB,,"[3, 1866]","[2, 4]",,Black / Yellow,9.646,9.0
Avexir Blitz1.1 16 GB,,"[3, 1866]","[2, 8]",,Black / Yellow,9.646,9.0
GeIL Super Luce 16 GB,,"[4, 3400]","[4, 4]",,Black / Blue,9.412,16.0
GeIL Super Luce 16 GB,,"[4, 3400]","[4, 4]",,Black / Red,9.412,16.0
GeIL Super Luce 16 GB,,"[4, 3400]","[4, 4]",,Black / White,9.412,16.0
G.Skill Ripjaws 4 128 GB,,"[4, 2800]","[8, 16]",,Black,10.714,15.0
G.Skill Ripjaws 4 8 GB,,"[4, 3200]","[2, 4]",,Black,10.0,16.0
G.Skill Ripjaws 4 16 GB,,"[4, 3300]","[4, 4]",,Red,9.697,16.0
G.Skill Ripjaws 4 16 GB,,"[4, 3333]","[4, 4]",,Red,9.601,16.0
PNY Anarchy 8 GB,,"[3, 2400]","[2, 4]",,Black / Red,9.167,11.0
PNY Anarchy 8 GB,,"[3, 2800]","[2, 4]",,Black / Red,8.571,12.0
PNY Anarchy 8 GB,,"[3, 2933]","[2, 4]",,Black / Red,8.183,12.0
Kingston KVR16LR11D4K3/48I 48 GB,,"[3, 1600]","[3, 16]",,Black / Green,13.75,11.0
Kingston KVR16R11S8K3/12I 12 GB,,"[3, 1600]","[3, 4]",,Black / Green,13.75,11.0
Mushkin ECO2 16 GB,,"[3, 1600]","[4, 4]",,Black / Green,11.25,9.0
Mushkin Essentials 16 GB,,"[4, 2133]","[4, 4]",,Black / Green,14.065,15.0
Mushkin Essentials 32 GB,,"[4, 2133]","[4, 8]",,Black / Green,14.065,15.0
PNY Anarchy 16 GB,,"[3, 1600]","[2, 8]",,Black / Blue,11.25,9.0
PNY Anarchy 16 GB,,"[3, 1600]","[2, 8]",,Black / Red,11.25,9.0
PNY Anarchy 16 GB,,"[3, 1866]","[2, 8]",,Black / Red,10.718,10.0
PNY Anarchy 16 GB,,"[3, 2133]","[2, 8]",,Black / Blue,9.376,10.0
PNY Anarchy 16 GB,,"[3, 2133]","[2, 8]",,Black / Red,9.376,10.0
PNY Anarchy X 16 GB,,"[3, 2400]","[2, 8]",,Black / Blue,9.167,11.0
PNY Anarchy X 16 GB,,"[3, 2666]","[2, 8]",,Black / Red,9.002,12.0
PNY Anarchy 16 GB,,"[3, 1866]","[4, 4]",,Black / Blue,10.718,10.0
PNY Anarchy 16 GB,,"[3, 1866]","[4, 4]",,Black / Red,10.718,10.0
PNY Anarchy 16 GB,,"[3, 2133]","[4, 4]",,Black / Red,9.376,10.0
PNY Anarchy X 16 GB,,"[3, 2400]","[4, 4]",,Black / Red,9.167,11.0
PNY Anarchy X 16 GB,,"[3, 2666]","[4, 4]",,Black / Blue,9.002,12.0
PNY Anarchy X 16 GB,,"[3, 2666]","[4, 4]",,Black / Red,9.002,12.0
PNY Anarchy X 16 GB,,"[3, 2800]","[4, 4]",,Black / Blue,8.571,12.0
PNY Anarchy X 16 GB,,"[3, 2800]","[4, 4]",,Black / Red,8.571,12.0
PNY Anarchy X 16 GB,,"[3, 2933]","[4, 4]",,Black / Blue,8.183,12.0
PNY Anarchy 16 GB,,"[4, 2133]","[4, 4]",,Black / Blue,14.065,15.0
PNY Anarchy 16 GB,,"[4, 2133]","[4, 4]",,Black / Red,14.065,15.0
PNY Anarchy 16 GB,,"[4, 2400]","[4, 4]",,Black / Blue,12.5,15.0
PNY Anarchy 16 GB,,"[4, 2400]","[4, 4]",,Black / Red,12.5,15.0
PNY Anarchy X 16 GB,,"[4, 2666]","[4, 4]",,Black / Blue,11.253,15.0
PNY Anarchy 4 GB,,"[3, 1600]","[1, 4]",,Black / Blue,11.25,9.0
PNY Anarchy 4 GB,,"[3, 1600]","[1, 4]",,Black / Red,11.25,9.0
PNY Anarchy 4 GB,,"[3, 1866]","[1, 4]",,Black / Blue,10.718,10.0
PNY Anarchy 4 GB,,"[3, 1866]","[1, 4]",,Black / Red,10.718,10.0
PNY Anarchy 4 GB,,"[4, 2133]","[1, 4]",,Black / Blue,14.065,15.0
PNY Anarchy 4 GB,,"[4, 2133]","[1, 4]",,Black / Red,14.065,15.0
PNY Anarchy 4 GB,,"[4, 2400]","[1, 4]",,Black / Blue,12.5,15.0
PNY Anarchy 4 GB,,"[4, 2400]","[1, 4]",,Black / Red,12.5,15.0
PNY Anarchy 8 GB,,"[3, 1866]","[2, 4]",,Black / Blue,10.718,10.0
PNY Anarchy 8 GB,,"[3, 2133]","[2, 4]",,Black / Blue,9.376,10.0
PNY Anarchy 8 GB,,"[3, 2133]","[2, 4]",,Black / Red,9.376,10.0
PNY Anarchy X 8 GB,,"[3, 2400]","[2, 4]",,Black / Blue,9.167,11.0
PNY Anarchy X 8 GB,,"[3, 2800]","[2, 4]",,Black / Red,8.571,12.0
PNY Anarchy 8 GB,,"[4, 2133]","[2, 4]",,Black / Blue,14.065,15.0
PNY Anarchy 8 GB,,"[4, 2133]","[2, 4]",,Black / Red,14.065,15.0
PNY Anarchy 8 GB,,"[4, 2400]","[2, 4]",,Black / Red,12.5,15.0
PNY Anarchy 8 GB,,"[3, 1600]","[1, 8]",,Black / Blue,11.25,9.0
PNY Anarchy 8 GB,,"[3, 1600]","[1, 8]",,Black / Red,11.25,9.0
PNY Anarchy 8 GB,,"[3, 1866]","[1, 8]",,Black / Blue,10.718,10.0
Corsair Vengeance LP 4 GB,,"[3, 1600]","[1, 4]",,Red,13.75,11.0
Corsair Vengeance Pro 16 GB,,"[3, 1600]","[2, 8]",,Black / Red,13.75,11.0
Corsair Vengeance Pro 8 GB,,"[3, 1600]","[2, 4]",,Black / Red,13.75,11.0
Kingston KCS-UC421LQ/32G 32 GB,,"[4, 2133]","[1, 32]",,Black / Green,14.065,15.0
G.Skill Ripjaws V 16 GB,,"[4, 2133]","[4, 4]",,Black / Red,14.065,15.0
G.Skill Ripjaws V 32 GB,,"[4, 2133]","[4, 8]",,Black / Red,14.065,15.0
Avexir Blitz1.1 8 GB,,"[3, 1600]","[2, 4]",,Green / Silver,11.25,9.0
Avexir Blitz1.1 8 GB,,"[3, 1600]","[2, 4]",,Red / Silver,11.25,9.0
Avexir Blitz1.1 8 GB,,"[3, 1600]","[2, 4]",,Black / White,11.25,9.0
Avexir Blitz1.1 16 GB,,"[3, 1600]","[2, 8]",,Green / Silver,12.5,10.0
Avexir Blitz1.1 16 GB,,"[3, 1600]","[2, 8]",,Red / Silver,12.5,10.0
Avexir Blitz1.1 16 GB,,"[3, 1600]","[2, 8]",,Black / White,12.5,10.0
Avexir Blitz1.1 8 GB,,"[3, 1866]","[2, 4]",,Green / Silver,9.646,9.0
Avexir Blitz1.1 8 GB,,"[3, 1866]","[2, 4]",,Red / Silver,9.646,9.0
Avexir Blitz1.1 8 GB,,"[3, 1866]","[2, 4]",,Black / White,9.646,9.0
Avexir Blitz1.1 16 GB,,"[3, 1866]","[2, 8]",,Green / Silver,9.646,9.0
Avexir Blitz1.1 16 GB,,"[3, 1866]","[2, 8]",,Red / Silver,9.646,9.0
Avexir Blitz1.1 16 GB,,"[3, 1866]","[2, 8]",,Black / White,9.646,9.0
Avexir Blitz1.1 8 GB,,"[3, 2000]","[2, 4]",,Black / Red,9.0,9.0
Avexir Blitz1.1 8 GB,,"[3, 2000]","[2, 4]",,Red / Silver,9.0,9.0
Avexir Blitz1.1 8 GB,,"[3, 2000]","[2, 4]",,Green / Silver,9.0,9.0
Avexir Blitz1.1 8 GB,,"[3, 2000]","[2, 4]",,Black / White,9.0,9.0
Avexir Blitz1.1 16 GB,,"[3, 2000]","[2, 8]",,Black / Red,9.0,9.0
Avexir Blitz1.1 16 GB,,"[3, 2000]","[2, 8]",,Green / Silver,9.0,9.0
Avexir Blitz1.1 16 GB,,"[3, 2000]","[2, 8]",,Red / Silver,9.0,9.0
Avexir Blitz1.1 16 GB,,"[3, 2000]","[2, 8]",,Black / White,9.0,9.0
Avexir Blitz1.1 8 GB,,"[3, 2133]","[2, 4]",,Red / Silver,8.439,9.0
Avexir Blitz1.1 8 GB,,"[3, 2133]","[2, 4]",,Green / Silver,8.439,9.0
Avexir Blitz1.1 8 GB,,"[3, 2133]","[2, 4]",,Black / White,8.439,9.0
Avexir Blitz1.1 16 GB,,"[3, 2133]","[2, 8]",,Red / Silver,8.439,9.0
Avexir Blitz1.1 16 GB,,"[3, 2133]","[2, 8]",,Green / Silver,8.439,9.0
Avexir Blitz1.1 16 GB,,"[3, 2133]","[2, 8]",,Black / White,8.439,9.0
Avexir Blitz1.1 8 GB,,"[3, 2400]","[2, 4]",,Red / Silver,8.333,10.0
Avexir Blitz1.1 16 GB,,"[3, 2400]","[2, 8]",,Red / Silver,8.333,10.0
Avexir Blitz1.1 16 GB,,"[3, 2400]","[2, 8]",,Green / Silver,8.333,10.0
Avexir Blitz1.1 16 GB,,"[3, 2400]","[2, 8]",,Black / White,8.333,10.0
